MovieID,Title,Genre,ReleaseYear,Director,Rating,Duration,Country
9190,Titanic (9190),Thriller,1995,Francis Ford Coppola,9.4,191,Germany
9191,Oldboy (9191),Thriller,2005,Martin Scorsese,9.4,112,USA
9192,Pulp Fiction (9192),Crime,2008,Quentin Tarantino,8.2,172,France
9193,Avatar (9193),Romance,1977,James Cameron,7.5,156,USA
9194,Oppenheimer (9194),Drama,1973,Alfonso Cuaron,9.1,94,Italy
9195,Oppenheimer (9195),Fantasy,1985,Christopher Nolan,7.2,129,South Korea
9196,Tenet (9196),Fantasy,1994,Francis Ford Coppola,8.3,164,Germany
9197,Ratatouille (9197),Action,1991,Pixar Team,9.1,104,Germany
9198,The Hateful Eight (9198),Sci-Fi,1986,Francis Ford Coppola,8.0,147,Germany
9199,Inside Out (9199),Sci-Fi,1992,James Cameron,8.1,200,Japan
9200,Heat (9200),Crime,2004,Hayao Miyazaki,6.9,186,Mexico
9201,Kill Bill: Vol. 1 (9201),Action,2004,Christopher Nolan,9.2,165,Italy
9202,Memento (9202),Action,1977,Hayao Miyazaki,6.6,141,South Korea
9203,Ratatouille (9203),Romance,1997,Ridley Scott,7.0,160,USA
9204,Memento (9204),Drama,1998,James Cameron,8.6,103,UK
9205,Avengers: Endgame (9205),Drama,2017,Hayao Miyazaki,7.7,198,Germany
9206,Life Is Beautiful (9206),Crime,2011,Anthony Russo,7.3,127,USA
9207,The Shawshank Redemption (9207),Crime,1998,Pixar Team,6.9,123,Japan
9208,Inside Out (9208),Animation,1970,Makoto Shinkai,8.4,147,South Korea
9209,The Prestige (9209),Drama,1977,Bong Joon-ho,6.8,118,Italy
9210,The Departed (9210),Crime,2022,Quentin Tarantino,8.8,145,UK
9211,Your Name (9211),Drama,1974,Quentin Tarantino,8.1,106,USA
9212,The Matrix (9212),Crime,2006,Hayao Miyazaki,8.3,94,Germany
9213,Heat (9213),Sci-Fi,1975,David Fincher,7.7,172,UK
9214,Up (9214),Drama,1981,David Fincher,9.3,98,South Korea
9215,Spirited Away (9215),Thriller,2022,James Cameron,8.0,140,Mexico
9216,Avengers: Endgame (9216),Romance,2007,Francis Ford Coppola,9.2,155,France
9217,Coco (9217),Action,2008,Francis Ford Coppola,7.7,169,Japan
9218,The Irishman (9218),Sci-Fi,2013,James Cameron,9.5,166,Mexico
9219,Inception (9219),Romance,2022,David Fincher,7.1,95,USA
9220,Avengers: Endgame (9220),Drama,1984,Guillermo del Toro,8.8,127,France
9221,Oppenheimer (9221),Thriller,1991,Bong Joon-ho,9.0,176,Japan
9222,WALL-E (9222),Animation,1993,Makoto Shinkai,6.6,176,Germany
9223,Roma (9223),Animation,2016,Bong Joon-ho,7.5,139,Germany
9224,The Shawshank Redemption (9224),Thriller,1993,Alfonso Cuaron,8.1,107,South Korea
9225,Pulp Fiction (9225),Thriller,1978,Steven Spielberg,6.5,111,France
9226,Toy Story (9226),Thriller,2002,Steven Spielberg,8.3,105,Germany
9227,The Shawshank Redemption (9227),Drama,2004,Christopher Nolan,7.2,194,France
9228,The Irishman (9228),Drama,2010,Makoto Shinkai,8.4,185,South Korea
9229,The Godfather (9229),Sci-Fi,2016,Hayao Miyazaki,8.4,185,Germany
9230,Avengers: Endgame (9230),Animation,2016,Christopher Nolan,8.5,124,South Korea
9231,Gladiator (9231),Action,2016,Bong Joon-ho,8.2,200,UK
9232,Ratatouille (9232),Romance,1970,James Cameron,8.5,101,South Korea
9233,Toy Story (9233),Fantasy,2010,Christopher Nolan,7.3,169,Italy
9234,Roma (9234),Action,2000,Francis Ford Coppola,8.3,156,South Korea
9235,Gravity (9235),Crime,1975,James Cameron,8.2,149,UK
9236,Up (9236),Sci-Fi,1983,Martin Scorsese,8.4,145,Japan
9237,Finding Nemo (9237),Crime,1999,Martin Scorsese,7.3,143,South Korea
9238,The Departed (9238),Thriller,1995,Guillermo del Toro,7.0,95,Mexico
9239,Pan's Labyrinth (9239),Drama,1988,Alfonso Cuaron,7.8,168,Italy
9240,Finding Nemo (9240),Romance,2006,Anthony Russo,8.0,165,Japan
9241,Pulp Fiction (9241),Thriller,1976,Francis Ford Coppola,9.1,169,Italy
9242,Your Name (9242),Sci-Fi,2022,Guillermo del Toro,7.3,119,UK
9243,Spirited Away (9243),Action,2014,Alfonso Cuaron,9.1,177,Japan
9244,Heat (9244),Action,1981,Quentin Tarantino,8.7,97,Germany
9245,Memento (9245),Action,2014,Martin Scorsese,9.1,125,South Korea
9246,Coco (9246),Romance,1996,Bong Joon-ho,8.5,126,Mexico
9247,Oldboy (9247),Animation,2005,James Cameron,6.9,172,Japan
9248,The Lion King (9248),Crime,1990,Anthony Russo,9.1,125,South Korea
9249,Gravity (9249),Romance,1994,Bong Joon-ho,8.0,167,Mexico
9250,Up (9250),Crime,1981,Martin Scorsese,6.5,157,USA
9251,Parasite (9251),Sci-Fi,1985,Hayao Miyazaki,8.7,117,UK
9252,Gladiator (9252),Sci-Fi,1983,Hayao Miyazaki,9.0,196,France
9253,Parasite (9253),Drama,2016,Quentin Tarantino,7.3,124,Germany
9254,Oldboy (9254),Action,1991,Christopher Nolan,8.8,117,Japan
9255,The Godfather Part II (9255),Crime,2003,Anthony Russo,8.3,149,Germany
9256,Life Is Beautiful (9256),Crime,1975,Pixar Team,8.8,105,Germany
9257,Goodfellas (9257),Sci-Fi,2004,Anthony Russo,8.9,102,Germany
9258,The Irishman (9258),Action,1971,Francis Ford Coppola,7.6,196,Italy
9259,Titanic (9259),Drama,1971,Christopher Nolan,8.6,159,USA
9260,Parasite (9260),Action,1988,Quentin Tarantino,6.9,129,Germany
9261,Oldboy (9261),Crime,2012,Guillermo del Toro,6.7,110,Italy
9262,Heat (9262),Romance,2009,Bong Joon-ho,7.2,109,Italy
9263,The Departed (9263),Crime,1984,Christopher Nolan,6.8,136,USA
9264,Django Unchained (9264),Animation,1981,Guillermo del Toro,7.1,197,Japan
9265,Amelie (9265),Crime,1995,Anthony Russo,8.4,152,South Korea
9266,Titanic (9266),Sci-Fi,2004,Anthony Russo,8.4,116,UK
9267,The Dark Knight (9267),Thriller,2007,James Cameron,7.4,144,South Korea
9268,The Matrix (9268),Romance,2003,Makoto Shinkai,9.1,118,Mexico
9269,The Shawshank Redemption (9269),Action,2007,Pixar Team,8.6,131,USA
9270,Heat (9270),Crime,1974,James Cameron,8.0,100,South Korea
9271,Gravity (9271),Fantasy,2006,Christopher Nolan,6.9,92,Mexico
9272,Gladiator (9272),Fantasy,2002,Martin Scorsese,9.0,157,USA
9273,Ratatouille (9273),Crime,2013,Bong Joon-ho,8.7,172,Germany
9274,Cinema Paradiso (9274),Sci-Fi,1978,Ridley Scott,8.7,178,Japan
9275,Oldboy (9275),Action,1981,Ridley Scott,8.5,120,Japan
9276,Oldboy (9276),Romance,2008,James Cameron,6.9,150,UK
9277,Ratatouille (9277),Drama,1980,Pixar Team,8.9,108,UK
9278,Oldboy (9278),Romance,1974,David Fincher,7.7,104,Germany
9279,Ratatouille (9279),Crime,1980,Guillermo del Toro,9.0,198,South Korea
9280,Tenet (9280),Romance,2000,Christopher Nolan,6.8,170,Japan
9281,Parasite (9281),Romance,1995,Hayao Miyazaki,7.3,141,Japan
9282,Casino (9282),Crime,2005,Anthony Russo,8.8,188,UK
9283,Memento (9283),Action,2019,Francis Ford Coppola,8.3,120,Italy
9284,Avengers: Endgame (9284),Action,1979,Pixar Team,6.7,171,Japan
9285,Casino (9285),Drama,2008,James Cameron,7.1,188,Mexico
9286,Frozen (9286),Romance,2014,Guillermo del Toro,8.9,139,South Korea
9287,The Godfather (9287),Romance,1979,Guillermo del Toro,6.7,167,Japan
9288,Pan's Labyrinth (9288),Romance,1984,Francis Ford Coppola,6.5,166,USA
9289,Amelie (9289),Thriller,1971,Alfonso Cuaron,9.2,138,Italy
9290,The Prestige (9290),Romance,2010,Steven Spielberg,8.8,116,Japan
9291,Up (9291),Sci-Fi,1985,Alfonso Cuaron,7.8,131,Japan
9292,The Hateful Eight (9292),Fantasy,2009,Makoto Shinkai,6.9,96,Japan
9293,Finding Nemo (9293),Romance,1990,James Cameron,8.7,140,UK
9294,Avengers: Endgame (9294),Drama,1988,Anthony Russo,6.7,131,USA
9295,Casino (9295),Sci-Fi,1996,Quentin Tarantino,8.0,158,South Korea
9296,"Monsters, Inc. (9296)",Fantasy,2007,Pixar Team,8.8,157,France
9297,Interstellar (9297),Crime,2010,Makoto Shinkai,6.9,173,UK
9298,The Social Network (9298),Animation,2000,Martin Scorsese,7.0,128,USA
9299,The Departed (9299),Animation,1975,Anthony Russo,7.2,171,UK
9300,Toy Story (9300),Fantasy,2000,Steven Spielberg,7.1,130,France
9301,Parasite (9301),Action,1991,James Cameron,8.9,92,South Korea
9302,"Monsters, Inc. (9302)",Fantasy,1993,Alfonso Cuaron,9.0,165,Japan
9303,Life Is Beautiful (9303),Fantasy,1999,Makoto Shinkai,9.2,169,South Korea
9304,The Prestige (9304),Fantasy,1988,Quentin Tarantino,8.4,188,France
9305,Frozen (9305),Drama,2008,Guillermo del Toro,9.3,128,Japan
9306,Inside Out (9306),Romance,1994,Anthony Russo,7.0,190,USA
9307,Ratatouille (9307),Romance,1984,Francis Ford Coppola,7.3,92,UK
9308,Gladiator (9308),Romance,1973,Martin Scorsese,9.1,96,USA
9309,Avatar (9309),Crime,1971,Anthony Russo,8.2,119,Germany
9310,Pulp Fiction (9310),Romance,1990,Bong Joon-ho,7.6,194,USA
9311,Life Is Beautiful (9311),Sci-Fi,1993,David Fincher,7.4,173,UK
9312,Toy Story (9312),Romance,1985,Bong Joon-ho,9.2,121,Japan
9313,Fight Club (9313),Sci-Fi,2013,Bong Joon-ho,7.5,107,Germany
9314,Oppenheimer (9314),Drama,2008,Anthony Russo,8.6,193,Italy
9315,The Shawshank Redemption (9315),Drama,2008,Francis Ford Coppola,8.2,195,Italy
9316,Amelie (9316),Crime,1978,Steven Spielberg,9.0,141,Italy
9317,Parasite (9317),Action,1977,Ridley Scott,6.7,126,France
9318,The Irishman (9318),Romance,2013,James Cameron,7.2,91,Italy
9319,Spirited Away (9319),Sci-Fi,2006,Quentin Tarantino,7.2,104,Mexico
9320,The Dark Knight (9320),Fantasy,2015,Alfonso Cuaron,8.0,180,UK
9321,Oldboy (9321),Thriller,2019,Hayao Miyazaki,7.1,191,France
9322,The Lion King (9322),Sci-Fi,2002,James Cameron,9.5,146,UK
9323,Inception (9323),Sci-Fi,1971,James Cameron,9.1,104,France
9324,Coco (9324),Drama,1996,Anthony Russo,7.5,168,Germany
9325,The Silence of the Lambs (9325),Animation,1981,Hayao Miyazaki,6.8,159,Japan
9326,Up (9326),Fantasy,2016,Ridley Scott,9.0,165,Italy
9327,The Prestige (9327),Fantasy,1977,Makoto Shinkai,7.8,128,France
9328,Goodfellas (9328),Thriller,1988,Alfonso Cuaron,6.9,91,USA
9329,Fight Club (9329),Action,2002,Ridley Scott,6.5,166,Germany
9330,Spirited Away (9330),Romance,1993,Quentin Tarantino,6.9,133,UK
9331,Coco (9331),Fantasy,1995,Ridley Scott,7.5,100,France
9332,Django Unchained (9332),Sci-Fi,2021,Bong Joon-ho,8.7,175,Mexico
9333,The Godfather (9333),Sci-Fi,1992,Martin Scorsese,7.3,130,UK
9334,Roma (9334),Thriller,1997,Pixar Team,6.6,176,UK
9335,Toy Story (9335),Fantasy,1990,Steven Spielberg,8.9,109,UK
9336,The Godfather (9336),Romance,2016,Ridley Scott,7.1,175,Mexico
9337,The Hateful Eight (9337),Animation,2006,Steven Spielberg,6.6,100,Germany
9338,Kill Bill: Vol. 1 (9338),Sci-Fi,2004,Alfonso Cuaron,8.7,197,UK
9339,Casino (9339),Romance,1980,Steven Spielberg,8.5,135,Mexico
9340,Pulp Fiction (9340),Romance,2009,Ridley Scott,7.9,102,South Korea
9341,The Godfather Part II (9341),Crime,1992,David Fincher,6.6,154,Germany
9342,Casino (9342),Drama,2002,Christopher Nolan,7.0,156,USA
9343,The Irishman (9343),Crime,2020,Makoto Shinkai,8.3,151,USA
9344,Amelie (9344),Fantasy,2012,Christopher Nolan,8.8,168,USA
9345,Casino (9345),Action,1984,James Cameron,7.5,105,France
9346,Se7en (9346),Drama,2005,Hayao Miyazaki,7.6,95,Mexico
9347,Gladiator (9347),Fantasy,2015,Anthony Russo,7.5,121,Italy
9348,Se7en (9348),Drama,1982,Ridley Scott,9.2,125,USA
9349,Se7en (9349),Drama,2006,Ridley Scott,7.9,101,Germany
9350,Tenet (9350),Drama,1970,Alfonso Cuaron,6.7,155,Italy
9351,Oppenheimer (9351),Drama,1974,Steven Spielberg,7.3,116,Italy
9352,Avengers: Endgame (9352),Thriller,2014,James Cameron,9.0,93,Italy
9353,Frozen (9353),Crime,1999,Hayao Miyazaki,6.9,171,Italy
9354,The Godfather Part II (9354),Fantasy,2006,David Fincher,9.4,98,USA
9355,Inside Out (9355),Sci-Fi,1995,Steven Spielberg,7.5,102,USA
9356,"Monsters, Inc. (9356)",Action,1982,Pixar Team,8.5,103,South Korea
9357,The Silence of the Lambs (9357),Drama,1984,James Cameron,9.1,166,Japan
9358,Amelie (9358),Thriller,2019,James Cameron,8.8,154,USA
9359,Memento (9359),Thriller,1992,Bong Joon-ho,7.2,95,Germany
9360,Ratatouille (9360),Sci-Fi,1988,Christopher Nolan,7.5,175,South Korea
9361,The Social Network (9361),Sci-Fi,1997,Bong Joon-ho,8.9,188,UK
9362,Titanic (9362),Sci-Fi,2018,Christopher Nolan,7.1,162,UK
9363,The Godfather Part II (9363),Fantasy,2013,David Fincher,9.4,137,UK
9364,The Lion King (9364),Thriller,2019,James Cameron,7.4,102,Japan
9365,Heat (9365),Sci-Fi,2008,Quentin Tarantino,8.8,122,UK
9366,Casino (9366),Action,1988,Steven Spielberg,8.2,172,Japan
9367,Gravity (9367),Drama,1976,David Fincher,8.4,163,South Korea
9368,Pan's Labyrinth (9368),Fantasy,1972,Quentin Tarantino,8.9,169,Germany
9369,Toy Story (9369),Crime,2000,David Fincher,8.9,159,France
9370,Cinema Paradiso (9370),Action,2004,Ridley Scott,7.7,97,France
9371,Interstellar (9371),Action,1981,Quentin Tarantino,8.3,178,France
9372,Tenet (9372),Action,2011,Steven Spielberg,8.1,150,Japan
9373,The Social Network (9373),Action,1971,Ridley Scott,9.2,148,France
9374,Ratatouille (9374),Thriller,1981,Bong Joon-ho,9.3,122,Japan
9375,Kill Bill: Vol. 1 (9375),Animation,1998,Francis Ford Coppola,8.2,154,Mexico
9376,Children of Men (9376),Thriller,1990,Steven Spielberg,8.3,187,South Korea
9377,Oppenheimer (9377),Sci-Fi,2009,Ridley Scott,7.6,121,UK
9378,Gladiator (9378),Romance,1984,Martin Scorsese,7.5,186,Italy
9379,The Social Network (9379),Animation,1997,Ridley Scott,8.4,119,Mexico
9380,Gladiator (9380),Drama,2023,Guillermo del Toro,6.5,170,USA
9381,Heat (9381),Thriller,2019,Christopher Nolan,8.2,187,Italy
9382,Your Name (9382),Fantasy,2021,Steven Spielberg,7.5,153,Italy
9383,Django Unchained (9383),Action,1995,Makoto Shinkai,8.8,151,Germany
9384,Amelie (9384),Drama,1976,Ridley Scott,6.9,147,Japan
9385,The Departed (9385),Sci-Fi,2019,Christopher Nolan,6.8,154,Japan
9386,Gladiator (9386),Fantasy,2000,Bong Joon-ho,6.9,93,Mexico
9387,Cinema Paradiso (9387),Action,2021,Christopher Nolan,7.1,127,Germany
9388,Spirited Away (9388),Romance,2010,Guillermo del Toro,6.9,132,France
9389,Inception (9389),Sci-Fi,1972,Bong Joon-ho,8.8,131,USA
9390,Amelie (9390),Drama,2010,Pixar Team,7.6,171,UK
9391,Heat (9391),Romance,1972,Anthony Russo,9.5,146,USA
9392,The Silence of the Lambs (9392),Animation,2017,Quentin Tarantino,8.6,142,Japan
9393,Inception (9393),Crime,1997,David Fincher,7.5,110,Japan
9394,Ratatouille (9394),Thriller,1995,Francis Ford Coppola,7.9,196,UK
9395,Memento (9395),Sci-Fi,2018,Quentin Tarantino,8.1,114,Japan
9396,The Social Network (9396),Animation,1995,Quentin Tarantino,8.1,118,Japan
9397,Up (9397),Crime,1986,Hayao Miyazaki,7.4,100,South Korea
9398,Children of Men (9398),Action,1989,Pixar Team,9.2,130,Italy
9399,The Social Network (9399),Sci-Fi,2014,Guillermo del Toro,8.0,100,UK
9400,Memento (9400),Thriller,2013,Anthony Russo,8.0,127,Italy
9401,Memento (9401),Fantasy,1974,Steven Spielberg,7.5,180,Italy
9402,Children of Men (9402),Romance,2023,Quentin Tarantino,7.6,172,Italy
9403,Frozen (9403),Thriller,2018,Martin Scorsese,7.4,164,France
9404,Heat (9404),Drama,2010,Makoto Shinkai,8.9,168,France
9405,Se7en (9405),Crime,2015,Anthony Russo,9.2,108,France
9406,Fight Club (9406),Action,1999,James Cameron,8.0,144,Mexico
9407,Your Name (9407),Romance,2012,Makoto Shinkai,7.0,92,UK
9408,Kill Bill: Vol. 1 (9408),Fantasy,1975,Pixar Team,7.9,108,South Korea
9409,Spirited Away (9409),Drama,1970,Pixar Team,9.1,120,France
9410,Toy Story (9410),Fantasy,1971,Martin Scorsese,8.2,189,UK
9411,Kill Bill: Vol. 1 (9411),Crime,1983,Hayao Miyazaki,6.9,162,France
9412,Goodfellas (9412),Drama,2013,Ridley Scott,8.8,190,Italy
9413,The Godfather Part II (9413),Action,1987,Hayao Miyazaki,7.3,125,Mexico
9414,The Departed (9414),Action,2012,Christopher Nolan,8.7,195,Germany
9415,Life Is Beautiful (9415),Sci-Fi,2013,Ridley Scott,7.5,149,South Korea
9416,Avengers: Endgame (9416),Drama,1986,Christopher Nolan,7.2,110,South Korea
9417,Oldboy (9417),Drama,2012,Alfonso Cuaron,8.0,155,South Korea
9418,The Irishman (9418),Thriller,2004,Guillermo del Toro,9.2,108,Italy
9419,Casino (9419),Sci-Fi,1982,Martin Scorsese,9.5,96,USA
9420,Oldboy (9420),Romance,1985,Francis Ford Coppola,7.0,190,UK
9421,Your Name (9421),Thriller,2010,Pixar Team,7.7,99,USA
9422,Inside Out (9422),Thriller,2023,David Fincher,9.0,127,UK
9423,Gravity (9423),Fantasy,1986,Anthony Russo,8.0,146,Japan
9424,Gravity (9424),Crime,1980,Makoto Shinkai,9.2,110,UK
9425,Up (9425),Drama,1999,Francis Ford Coppola,9.2,181,Italy
9426,Pan's Labyrinth (9426),Crime,2011,Makoto Shinkai,6.9,146,South Korea
9427,Roma (9427),Drama,1981,Pixar Team,6.7,197,Germany
9428,Ratatouille (9428),Sci-Fi,2000,James Cameron,8.0,112,South Korea
9429,The Hateful Eight (9429),Action,1994,Pixar Team,9.0,102,Japan
9430,Memento (9430),Romance,1993,Francis Ford Coppola,7.7,147,USA
9431,The Dark Knight (9431),Drama,1995,James Cameron,9.1,103,South Korea
9432,Kill Bill: Vol. 1 (9432),Drama,2009,James Cameron,8.6,141,Italy
9433,Oldboy (9433),Romance,1991,David Fincher,9.1,170,France
9434,The Dark Knight (9434),Action,1994,David Fincher,8.4,109,South Korea
9435,Oppenheimer (9435),Thriller,2016,Guillermo del Toro,6.5,123,France
9436,Gladiator (9436),Crime,1981,Guillermo del Toro,7.2,135,South Korea
9437,Avengers: Endgame (9437),Romance,1990,Quentin Tarantino,8.7,188,Mexico
9438,Pan's Labyrinth (9438),Crime,2010,Martin Scorsese,7.3,184,UK
9439,Gladiator (9439),Crime,1987,Alfonso Cuaron,8.9,153,UK
9440,The Social Network (9440),Fantasy,2023,Guillermo del Toro,7.2,124,Mexico
9441,Life Is Beautiful (9441),Romance,2021,David Fincher,8.1,103,USA
9442,The Prestige (9442),Thriller,1993,Steven Spielberg,7.3,178,UK
9443,Inception (9443),Drama,2019,James Cameron,8.5,162,USA
9444,Roma (9444),Action,2023,Steven Spielberg,9.4,152,Germany
9445,Avatar (9445),Drama,2021,Ridley Scott,6.5,105,Italy
9446,Kill Bill: Vol. 1 (9446),Romance,2017,Quentin Tarantino,8.7,96,South Korea
9447,Parasite (9447),Crime,2002,Makoto Shinkai,7.2,121,Japan
9448,Roma (9448),Animation,2012,Makoto Shinkai,8.0,181,Italy
9449,The Matrix (9449),Thriller,2006,Christopher Nolan,9.0,179,Mexico
9450,Memento (9450),Romance,1983,David Fincher,8.5,195,South Korea
9451,Casino (9451),Sci-Fi,2010,Christopher Nolan,8.8,177,Germany
9452,Oldboy (9452),Sci-Fi,1983,David Fincher,9.1,152,France
9453,Finding Nemo (9453),Thriller,2013,Steven Spielberg,8.1,141,Japan
9454,Coco (9454),Drama,2002,Bong Joon-ho,6.7,176,France
9455,Ratatouille (9455),Animation,1996,Francis Ford Coppola,8.6,111,South Korea
9456,Tenet (9456),Fantasy,2011,Hayao Miyazaki,7.1,177,UK
9457,Finding Nemo (9457),Animation,1991,James Cameron,8.7,162,UK
9458,Goodfellas (9458),Thriller,1983,Martin Scorsese,6.9,104,France
9459,The Silence of the Lambs (9459),Sci-Fi,2010,Hayao Miyazaki,8.7,166,France
9460,The Irishman (9460),Action,2020,Alfonso Cuaron,9.4,185,Japan
9461,Pan's Labyrinth (9461),Animation,1988,James Cameron,6.8,92,USA
9462,Interstellar (9462),Romance,1994,Bong Joon-ho,9.1,144,Mexico
9463,The Shawshank Redemption (9463),Romance,1990,Makoto Shinkai,9.2,193,USA
9464,Titanic (9464),Fantasy,1996,Steven Spielberg,7.7,125,Japan
9465,The Shawshank Redemption (9465),Thriller,2013,Makoto Shinkai,8.9,109,USA
9466,The Godfather (9466),Thriller,1971,Makoto Shinkai,7.7,162,Italy
9467,The Departed (9467),Sci-Fi,2022,Pixar Team,8.2,180,South Korea
9468,Casino (9468),Fantasy,1995,Hayao Miyazaki,7.2,117,USA
9469,Amelie (9469),Drama,1991,James Cameron,8.8,137,Mexico
9470,Finding Nemo (9470),Action,2020,Steven Spielberg,8.9,132,Mexico
9471,Oppenheimer (9471),Drama,2018,Anthony Russo,7.8,134,South Korea
9472,Children of Men (9472),Drama,1990,Guillermo del Toro,6.9,174,South Korea
9473,The Social Network (9473),Thriller,1972,Christopher Nolan,6.6,194,Italy
9474,The Shawshank Redemption (9474),Action,1971,Makoto Shinkai,7.4,184,Japan
9475,The Prestige (9475),Thriller,1980,Pixar Team,7.6,121,Mexico
9476,Memento (9476),Crime,1980,Alfonso Cuaron,8.4,155,Germany
9477,Django Unchained (9477),Thriller,2005,David Fincher,9.0,105,Mexico
9478,Oldboy (9478),Crime,1981,Alfonso Cuaron,7.2,121,France
9479,Heat (9479),Drama,1987,Bong Joon-ho,8.2,119,South Korea
9480,Avengers: Endgame (9480),Animation,1992,Alfonso Cuaron,7.6,189,USA
9481,Finding Nemo (9481),Sci-Fi,2020,Steven Spielberg,9.0,158,France
9482,Interstellar (9482),Romance,1977,Martin Scorsese,6.7,101,UK
9483,Heat (9483),Crime,1995,Francis Ford Coppola,6.5,184,Italy
9484,Your Name (9484),Animation,1978,James Cameron,7.9,128,Mexico
9485,Inside Out (9485),Thriller,2014,Steven Spielberg,7.0,173,Germany
9486,Finding Nemo (9486),Action,2001,Hayao Miyazaki,9.4,190,Mexico
9487,Oldboy (9487),Romance,2022,Anthony Russo,8.0,173,South Korea
9488,The Lion King (9488),Fantasy,1999,Makoto Shinkai,7.4,117,South Korea
9489,Kill Bill: Vol. 1 (9489),Fantasy,1975,Pixar Team,7.3,109,France
9490,Finding Nemo (9490),Animation,2020,Bong Joon-ho,6.8,141,France
9491,Children of Men (9491),Drama,1982,Makoto Shinkai,9.2,154,Mexico
9492,Spirited Away (9492),Drama,1993,Martin Scorsese,7.1,119,Italy
9493,Coco (9493),Drama,1998,James Cameron,8.2,198,Japan
9494,The Shawshank Redemption (9494),Animation,1981,Bong Joon-ho,7.1,168,Japan
9495,Spirited Away (9495),Animation,1995,Pixar Team,8.5,98,Germany
9496,Pan's Labyrinth (9496),Romance,1985,Anthony Russo,8.9,136,USA
9497,The Dark Knight (9497),Thriller,1990,Bong Joon-ho,7.1,169,UK
9498,Casino (9498),Action,1977,Christopher Nolan,7.1,151,South Korea
9499,Oldboy (9499),Romance,2011,Martin Scorsese,7.5,108,USA
9500,Inside Out (9500),Romance,2001,Quentin Tarantino,7.1,123,Japan
9501,Inside Out (9501),Fantasy,2007,Pixar Team,9.4,143,South Korea
9502,Se7en (9502),Fantasy,2012,Hayao Miyazaki,6.8,175,Germany
9503,Inception (9503),Crime,2016,Makoto Shinkai,6.7,108,Japan
9504,Avatar (9504),Fantasy,1990,Anthony Russo,7.2,129,Germany
9505,The Social Network (9505),Animation,1994,Martin Scorsese,9.1,158,South Korea
9506,Heat (9506),Crime,2001,James Cameron,7.7,128,France
9507,The Godfather (9507),Romance,1986,Steven Spielberg,8.6,143,USA
9508,Inside Out (9508),Fantasy,2016,Anthony Russo,6.6,112,France
9509,Fight Club (9509),Animation,2000,Steven Spielberg,7.0,116,South Korea
9510,The Lion King (9510),Crime,2016,Martin Scorsese,6.7,120,Japan
9511,Memento (9511),Romance,1999,Anthony Russo,9.0,106,USA
9512,Life Is Beautiful (9512),Drama,1994,Steven Spielberg,8.2,188,France
9513,Avengers: Endgame (9513),Romance,2010,Francis Ford Coppola,9.4,176,France
9514,Avatar (9514),Drama,1990,Steven Spielberg,8.9,197,Italy
9515,The Lion King (9515),Romance,2014,Francis Ford Coppola,6.7,91,Mexico
9516,Tenet (9516),Animation,1987,Steven Spielberg,7.5,145,UK
9517,Spirited Away (9517),Action,1980,Steven Spielberg,6.7,121,South Korea
9518,Parasite (9518),Action,2006,Christopher Nolan,8.0,188,Italy
9519,Inception (9519),Romance,1997,Anthony Russo,7.3,192,Mexico
9520,The Prestige (9520),Crime,1990,Ridley Scott,8.3,167,UK
9521,The Godfather Part II (9521),Fantasy,1992,Steven Spielberg,8.4,182,Germany
9522,The Matrix (9522),Animation,1984,Ridley Scott,7.9,196,USA
9523,Roma (9523),Crime,2008,Christopher Nolan,6.8,159,Italy
9524,Finding Nemo (9524),Animation,2011,Hayao Miyazaki,9.1,140,South Korea
9525,Avatar (9525),Crime,2007,Hayao Miyazaki,6.8,114,South Korea
9526,"Monsters, Inc. (9526)",Drama,2003,Francis Ford Coppola,9.3,191,South Korea
9527,Titanic (9527),Sci-Fi,1984,Francis Ford Coppola,8.6,92,France
9528,Avengers: Endgame (9528),Romance,1991,James Cameron,9.3,101,Mexico
9529,Children of Men (9529),Thriller,1987,Quentin Tarantino,8.3,106,France
9530,The Godfather (9530),Sci-Fi,1991,Quentin Tarantino,7.5,99,Japan
9531,Gravity (9531),Romance,1995,James Cameron,9.1,119,France
9532,Avatar (9532),Animation,2014,Steven Spielberg,9.3,149,Japan
9533,Avengers: Endgame (9533),Animation,2007,Pixar Team,7.5,178,France
9534,Tenet (9534),Romance,1989,Ridley Scott,8.1,120,UK
9535,Casino (9535),Sci-Fi,2022,Quentin Tarantino,6.9,96,Japan
9536,The Hateful Eight (9536),Animation,2000,Christopher Nolan,7.5,160,Japan
9537,The Lion King (9537),Drama,2018,Quentin Tarantino,9.4,175,Germany
9538,The Social Network (9538),Animation,2022,James Cameron,9.1,116,Mexico
9539,Tenet (9539),Crime,2015,Alfonso Cuaron,7.1,135,Italy
9540,Titanic (9540),Thriller,2015,Ridley Scott,8.3,163,South Korea
9541,Frozen (9541),Drama,2019,Hayao Miyazaki,7.9,156,Italy
9542,Goodfellas (9542),Drama,2007,Quentin Tarantino,6.7,169,Germany
9543,The Social Network (9543),Romance,2002,Hayao Miyazaki,8.0,142,South Korea
9544,Avatar (9544),Drama,1994,Quentin Tarantino,6.5,193,France
9545,The Irishman (9545),Fantasy,2000,Steven Spielberg,6.5,152,France
9546,Finding Nemo (9546),Thriller,2005,David Fincher,7.3,186,Italy
9547,"Monsters, Inc. (9547)",Action,1982,Anthony Russo,6.8,133,Italy
