MovieID,Title,Genre,ReleaseYear,Director,Rating,Duration,Country
1118,Inception (1118),Animation,2011,Anthony Russo,8.4,200,Germany
1119,Heat (1119),Drama,1990,Alfonso Cuaron,7.5,95,USA
1120,Oppenheimer (1120),Drama,1992,Hayao Miyazaki,7.3,177,UK
1121,Fight Club (1121),Romance,1996,Guillermo del Toro,6.8,93,USA
1122,Inception (1122),Animation,1984,Bong Joon-ho,8.6,149,UK
1123,Tenet (1123),Action,2009,Guillermo del Toro,9.4,118,USA
1124,Interstellar (1124),Fantasy,2011,Ridley Scott,8.5,193,Mexico
1125,Django Unchained (1125),Animation,1997,Quentin Tarantino,7.5,140,Italy
1126,Children of Men (1126),Crime,2012,Quentin Tarantino,6.8,113,Italy
1127,Up (1127),Fantasy,2019,David Fincher,7.1,139,Mexico
1128,The Lion King (1128),Drama,2023,Quentin Tarantino,9.5,116,South Korea
1129,Gravity (1129),Fantasy,2006,James Cameron,8.5,183,Italy
1130,Inside Out (1130),Sci-Fi,2019,Hayao Miyazaki,8.7,171,USA
1131,Interstellar (1131),Action,2001,Guillermo del Toro,8.1,102,USA
1132,Kill Bill: Vol. 1 (1132),Romance,2012,Ridley Scott,7.2,191,UK
1133,Finding Nemo (1133),Drama,1997,Bong Joon-ho,6.9,112,Japan
1134,Coco (1134),Crime,1988,Alfonso Cuaron,7.6,112,Italy
1135,Coco (1135),Animation,2004,Makoto Shinkai,7.0,159,Italy
1136,Heat (1136),Thriller,2002,David Fincher,8.2,150,Italy
1137,The Irishman (1137),Thriller,1979,David Fincher,9.0,165,USA
1138,"Monsters, Inc. (1138)",Thriller,2013,Christopher Nolan,9.2,115,Italy
1139,Finding Nemo (1139),Fantasy,2000,Martin Scorsese,6.9,166,South Korea
1140,Pan's Labyrinth (1140),Thriller,1974,Anthony Russo,7.1,109,Germany
1141,Interstellar (1141),Romance,2004,David Fincher,8.7,136,Germany
1142,Se7en (1142),Romance,1984,Martin Scorsese,6.8,152,South Korea
1143,Parasite (1143),Crime,1984,Anthony Russo,8.3,136,Germany
1144,Pulp Fiction (1144),Thriller,1970,Guillermo del Toro,8.0,169,USA
1145,Inception (1145),Romance,2008,Martin Scorsese,8.4,144,USA
1146,The Shawshank Redemption (1146),Crime,2019,Ridley Scott,8.9,106,USA
1147,The Lion King (1147),Action,1985,Christopher Nolan,9.4,141,Germany
1148,The Godfather (1148),Sci-Fi,1990,Francis Ford Coppola,7.2,189,USA
1149,Kill Bill: Vol. 1 (1149),Thriller,1979,Martin Scorsese,9.5,101,South Korea
1150,Children of Men (1150),Animation,1988,Francis Ford Coppola,7.5,174,USA
1151,WALL-E (1151),Action,1986,James Cameron,8.6,178,UK
1152,Avatar (1152),Drama,2001,Bong Joon-ho,7.3,142,Japan
1153,Gravity (1153),Crime,1998,Quentin Tarantino,8.1,95,France
1154,Se7en (1154),Crime,2013,Guillermo del Toro,9.0,110,France
1155,Avatar (1155),Romance,1996,Hayao Miyazaki,7.5,156,France
1156,Kill Bill: Vol. 1 (1156),Thriller,2021,Quentin Tarantino,9.1,151,USA
1157,Casino (1157),Romance,1998,Steven Spielberg,7.2,129,Germany
1158,Children of Men (1158),Fantasy,1990,Pixar Team,8.0,159,Italy
1159,The Dark Knight (1159),Thriller,2023,James Cameron,8.6,188,South Korea
1160,Life Is Beautiful (1160),Romance,1985,Ridley Scott,8.0,178,Japan
1161,The Departed (1161),Action,1997,Makoto Shinkai,7.9,122,Germany
1162,Ratatouille (1162),Crime,2014,Guillermo del Toro,8.6,123,South Korea
1163,Oppenheimer (1163),Romance,2007,Hayao Miyazaki,8.8,90,France
1164,Cinema Paradiso (1164),Romance,2006,Bong Joon-ho,6.6,169,South Korea
1165,Amelie (1165),Fantasy,1983,Martin Scorsese,7.0,98,Germany
1166,Titanic (1166),Thriller,1981,Makoto Shinkai,7.8,131,Mexico
1167,Se7en (1167),Sci-Fi,2005,Quentin Tarantino,9.4,105,Mexico
1168,The Shawshank Redemption (1168),Drama,2002,Alfonso Cuaron,7.1,177,USA
1169,Roma (1169),Thriller,2004,Steven Spielberg,9.1,111,South Korea
1170,Frozen (1170),Crime,1995,Martin Scorsese,7.3,147,Japan
1171,Pan's Labyrinth (1171),Crime,2006,Anthony Russo,8.4,146,Mexico
1172,Interstellar (1172),Animation,2021,Martin Scorsese,7.5,139,South Korea
1173,Pan's Labyrinth (1173),Action,1971,Guillermo del Toro,7.1,168,UK
1174,Coco (1174),Thriller,2015,Bong Joon-ho,7.8,183,USA
1175,Parasite (1175),Action,1977,Anthony Russo,9.4,171,USA
1176,Interstellar (1176),Romance,2022,Makoto Shinkai,7.9,170,UK
1177,Heat (1177),Sci-Fi,2018,Makoto Shinkai,8.7,190,Mexico
1178,The Matrix (1178),Fantasy,1972,Anthony Russo,7.4,148,USA
1179,Children of Men (1179),Fantasy,2018,Ridley Scott,8.3,118,South Korea
1180,Casino (1180),Romance,1982,Alfonso Cuaron,7.9,168,USA
1181,Kill Bill: Vol. 1 (1181),Romance,2002,Hayao Miyazaki,6.5,147,Italy
1182,Spirited Away (1182),Fantasy,1972,Makoto Shinkai,8.4,110,Italy
1183,Casino (1183),Thriller,1992,Bong Joon-ho,7.7,142,Italy
1184,Children of Men (1184),Drama,1981,Steven Spielberg,7.7,122,UK
1185,Tenet (1185),Romance,1979,Steven Spielberg,6.6,200,France
1186,The Dark Knight (1186),Sci-Fi,1994,Francis Ford Coppola,8.9,185,Germany
1187,Children of Men (1187),Animation,1985,Francis Ford Coppola,6.5,191,France
1188,Titanic (1188),Crime,1977,Alfonso Cuaron,9.0,115,Japan
1189,Parasite (1189),Romance,1993,Francis Ford Coppola,7.6,120,Italy
1190,Django Unchained (1190),Sci-Fi,2021,David Fincher,7.3,99,Italy
1191,The Irishman (1191),Thriller,2022,Anthony Russo,6.8,156,France
1192,Frozen (1192),Animation,1999,Martin Scorsese,9.0,144,UK
1193,Up (1193),Fantasy,1970,Christopher Nolan,8.3,148,France
1194,Tenet (1194),Fantasy,2003,Anthony Russo,9.3,166,Mexico
1195,The Matrix (1195),Crime,1974,James Cameron,8.4,116,South Korea
1196,Casino (1196),Romance,1976,Makoto Shinkai,8.4,90,France
1197,"Monsters, Inc. (1197)",Romance,2010,David Fincher,8.0,163,Italy
1198,Oppenheimer (1198),Thriller,1989,Alfonso Cuaron,7.8,108,France
1199,Heat (1199),Thriller,1989,Guillermo del Toro,6.7,116,South Korea
1200,Gravity (1200),Romance,1975,David Fincher,6.6,153,Germany
1201,Tenet (1201),Romance,2021,Alfonso Cuaron,9.0,115,Italy
1202,Interstellar (1202),Sci-Fi,1998,James Cameron,9.0,141,France
1203,The Hateful Eight (1203),Drama,1987,Hayao Miyazaki,8.4,113,Germany
1204,Toy Story (1204),Drama,2021,Steven Spielberg,6.6,146,USA
1205,Avatar (1205),Romance,1992,Martin Scorsese,7.3,190,France
1206,Oldboy (1206),Drama,1982,James Cameron,7.8,177,Mexico
1207,Interstellar (1207),Action,1994,Bong Joon-ho,7.1,141,France
1208,Gravity (1208),Sci-Fi,2002,Anthony Russo,8.7,140,South Korea
1209,Kill Bill: Vol. 1 (1209),Thriller,1992,Alfonso Cuaron,9.4,149,South Korea
1210,Goodfellas (1210),Sci-Fi,2023,Francis Ford Coppola,6.6,159,Mexico
1211,Interstellar (1211),Romance,1981,Alfonso Cuaron,6.7,179,UK
1212,The Godfather (1212),Thriller,1980,Ridley Scott,8.3,95,Germany
1213,Pan's Labyrinth (1213),Animation,1975,Steven Spielberg,8.6,147,Japan
1214,Memento (1214),Fantasy,2002,Makoto Shinkai,8.4,150,Germany
1215,WALL-E (1215),Romance,2003,David Fincher,8.5,176,Mexico
1216,Casino (1216),Drama,2012,Bong Joon-ho,8.3,116,Germany
1217,Casino (1217),Fantasy,2007,Christopher Nolan,6.7,104,UK
1218,The Dark Knight (1218),Action,2017,Ridley Scott,8.9,157,South Korea
1219,Up (1219),Crime,2007,Hayao Miyazaki,8.7,188,Japan
1220,Parasite (1220),Fantasy,1983,Pixar Team,8.0,108,UK
1221,Oldboy (1221),Sci-Fi,1984,Ridley Scott,8.5,188,Germany
1222,Roma (1222),Crime,2009,Pixar Team,7.1,150,USA
1223,WALL-E (1223),Action,1994,Pixar Team,6.7,173,Germany
1224,The Lion King (1224),Animation,2021,Christopher Nolan,8.4,133,Italy
1225,Roma (1225),Drama,1989,Alfonso Cuaron,7.4,113,USA
1226,Fight Club (1226),Crime,1983,James Cameron,8.1,110,UK
1227,Life Is Beautiful (1227),Drama,1995,Francis Ford Coppola,6.6,183,Mexico
1228,The Lion King (1228),Thriller,2011,Makoto Shinkai,9.1,113,France
1229,Oppenheimer (1229),Thriller,1983,Ridley Scott,6.9,158,Mexico
1230,The Matrix (1230),Sci-Fi,2009,Alfonso Cuaron,7.7,158,Germany
1231,Life Is Beautiful (1231),Romance,2009,Francis Ford Coppola,9.1,140,UK
1232,The Prestige (1232),Sci-Fi,1987,Quentin Tarantino,7.3,171,Germany
1233,The Dark Knight (1233),Romance,1985,Ridley Scott,6.6,176,Germany
1234,Gravity (1234),Thriller,1972,James Cameron,9.1,139,UK
1235,The Prestige (1235),Drama,2007,Alfonso Cuaron,7.9,178,Germany
1236,Django Unchained (1236),Romance,1974,David Fincher,8.5,132,Mexico
1237,WALL-E (1237),Crime,1977,Christopher Nolan,7.4,135,USA
1238,Goodfellas (1238),Animation,1987,Hayao Miyazaki,9.4,155,UK
1239,Oppenheimer (1239),Crime,1994,Steven Spielberg,6.9,149,Germany
1240,Your Name (1240),Drama,1983,Francis Ford Coppola,7.6,132,UK
1241,Gravity (1241),Animation,1994,Steven Spielberg,8.7,184,UK
1242,"Monsters, Inc. (1242)",Drama,2008,Alfonso Cuaron,7.9,147,Germany
1243,Oldboy (1243),Sci-Fi,2016,Alfonso Cuaron,9.4,155,Japan
1244,Spirited Away (1244),Action,2012,Christopher Nolan,9.1,107,Germany
1245,Interstellar (1245),Crime,1983,Alfonso Cuaron,8.6,148,South Korea
1246,Titanic (1246),Romance,2009,Ridley Scott,7.6,169,UK
1247,Casino (1247),Drama,1974,Pixar Team,8.4,129,USA
1248,Children of Men (1248),Fantasy,2000,Ridley Scott,8.1,90,Mexico
1249,The Godfather Part II (1249),Fantasy,2005,Alfonso Cuaron,8.7,98,Mexico
1250,Parasite (1250),Drama,1972,Christopher Nolan,8.1,95,Italy
1251,Your Name (1251),Thriller,1981,Ridley Scott,6.7,136,Italy
1252,The Social Network (1252),Drama,2012,Alfonso Cuaron,8.9,134,France
1253,The Matrix (1253),Thriller,1972,Anthony Russo,9.2,120,Japan
1254,The Dark Knight (1254),Animation,1992,Christopher Nolan,7.5,173,Italy
1255,The Irishman (1255),Drama,1980,Martin Scorsese,9.5,174,Japan
1256,Django Unchained (1256),Romance,2023,Christopher Nolan,8.7,198,Italy
1257,The Silence of the Lambs (1257),Drama,1989,Martin Scorsese,9.0,167,Japan
1258,The Shawshank Redemption (1258),Crime,2012,Anthony Russo,7.7,133,France
1259,Spirited Away (1259),Fantasy,1998,Makoto Shinkai,8.6,100,France
1260,Pan's Labyrinth (1260),Drama,1973,David Fincher,8.1,107,Japan
1261,Frozen (1261),Animation,2002,Anthony Russo,7.4,122,South Korea
1262,Up (1262),Animation,2000,Hayao Miyazaki,6.8,178,South Korea
1263,The Irishman (1263),Action,1988,Anthony Russo,7.9,98,Italy
1264,Memento (1264),Drama,1971,Hayao Miyazaki,9.2,190,Italy
1265,Oldboy (1265),Sci-Fi,1984,Alfonso Cuaron,8.9,141,Japan
1266,The Matrix (1266),Action,1979,Bong Joon-ho,8.8,166,USA
1267,The Hateful Eight (1267),Thriller,2016,Martin Scorsese,8.9,163,Japan
1268,Pulp Fiction (1268),Fantasy,2009,Francis Ford Coppola,8.7,156,USA
1269,Up (1269),Action,2002,Quentin Tarantino,7.8,193,South Korea
1270,Oppenheimer (1270),Sci-Fi,2007,Alfonso Cuaron,6.9,147,France
1271,Goodfellas (1271),Animation,2022,Guillermo del Toro,8.1,172,France
1272,The Prestige (1272),Thriller,1971,Francis Ford Coppola,9.4,149,UK
1273,Interstellar (1273),Sci-Fi,1974,Anthony Russo,7.0,200,France
1274,Parasite (1274),Romance,2016,Bong Joon-ho,6.6,181,UK
1275,Avatar (1275),Action,2017,Francis Ford Coppola,8.2,136,South Korea
1276,Gladiator (1276),Drama,2012,Christopher Nolan,8.9,119,USA
1277,Inside Out (1277),Fantasy,1970,Guillermo del Toro,7.4,191,UK
1278,Avatar (1278),Animation,1975,Anthony Russo,6.6,122,Italy
1279,Life Is Beautiful (1279),Thriller,1981,Anthony Russo,9.3,139,South Korea
1280,Toy Story (1280),Action,2021,Steven Spielberg,7.3,195,UK
1281,Finding Nemo (1281),Romance,2021,James Cameron,7.6,172,USA
1282,Life Is Beautiful (1282),Drama,1981,Anthony Russo,9.0,100,Mexico
1283,Kill Bill: Vol. 1 (1283),Crime,2016,Francis Ford Coppola,7.2,180,Italy
1284,Pan's Labyrinth (1284),Action,1989,Christopher Nolan,7.8,101,South Korea
1285,Oppenheimer (1285),Crime,2006,James Cameron,8.0,120,France
1286,Coco (1286),Action,2011,Ridley Scott,7.7,90,Mexico
1287,Inception (1287),Fantasy,2023,Hayao Miyazaki,6.6,135,UK
1288,The Departed (1288),Action,1979,Alfonso Cuaron,7.8,158,Japan
1289,The Godfather Part II (1289),Fantasy,2002,Makoto Shinkai,6.8,92,Mexico
1290,Avatar (1290),Action,1975,Alfonso Cuaron,8.4,119,UK
1291,The Silence of the Lambs (1291),Action,2020,Bong Joon-ho,9.5,184,Germany
1292,Gladiator (1292),Fantasy,1990,Guillermo del Toro,7.6,96,Italy
1293,Interstellar (1293),Romance,1971,Bong Joon-ho,7.1,121,Japan
1294,Pan's Labyrinth (1294),Fantasy,1990,Bong Joon-ho,6.7,143,Germany
1295,Memento (1295),Thriller,1991,Martin Scorsese,7.6,176,Mexico
1296,Frozen (1296),Fantasy,1994,Martin Scorsese,8.3,95,Japan
1297,Fight Club (1297),Drama,2014,Bong Joon-ho,9.0,101,UK
1298,Ratatouille (1298),Drama,1996,Steven Spielberg,8.4,184,Germany
1299,The Prestige (1299),Drama,2014,Bong Joon-ho,8.9,148,Italy
1300,Kill Bill: Vol. 1 (1300),Animation,2016,Quentin Tarantino,7.3,136,USA
1301,Oppenheimer (1301),Thriller,1975,Francis Ford Coppola,8.2,144,USA
1302,Gladiator (1302),Fantasy,2009,Martin Scorsese,7.6,128,UK
1303,Cinema Paradiso (1303),Fantasy,1991,Ridley Scott,8.5,136,Mexico
1304,Roma (1304),Crime,1978,Pixar Team,8.6,92,France
1305,Casino (1305),Thriller,2004,Quentin Tarantino,7.4,92,USA
1306,Oppenheimer (1306),Thriller,1991,Christopher Nolan,9.0,197,Mexico
1307,Toy Story (1307),Action,2002,Steven Spielberg,7.3,184,Mexico
1308,Life Is Beautiful (1308),Action,2013,Pixar Team,7.4,117,USA
1309,The Silence of the Lambs (1309),Fantasy,2021,Bong Joon-ho,7.9,154,UK
1310,Avatar (1310),Sci-Fi,1972,Anthony Russo,8.7,155,Germany
1311,Frozen (1311),Action,1991,Steven Spielberg,9.3,183,Germany
1312,Toy Story (1312),Thriller,1977,James Cameron,6.8,141,UK
1313,Ratatouille (1313),Fantasy,2006,Ridley Scott,9.4,113,Italy
1314,Ratatouille (1314),Animation,2004,Ridley Scott,8.1,94,UK
1315,Gladiator (1315),Drama,2009,Anthony Russo,9.3,137,Germany
1316,Fight Club (1316),Thriller,1996,Martin Scorsese,8.7,127,UK
1317,Up (1317),Crime,2021,Hayao Miyazaki,6.9,184,Mexico
1318,Heat (1318),Drama,2022,Makoto Shinkai,7.3,194,South Korea
1319,Children of Men (1319),Romance,1994,Bong Joon-ho,8.3,169,Italy
1320,The Shawshank Redemption (1320),Romance,1989,Pixar Team,9.5,187,Mexico
1321,Fight Club (1321),Drama,2005,Steven Spielberg,7.9,146,USA
1322,Pan's Labyrinth (1322),Thriller,1984,Ridley Scott,6.8,119,Japan
1323,"Monsters, Inc. (1323)",Action,2000,David Fincher,7.7,182,UK
1324,The Matrix (1324),Drama,1993,Francis Ford Coppola,8.3,153,USA
1325,Se7en (1325),Action,2002,Steven Spielberg,6.9,121,France
1326,Oldboy (1326),Sci-Fi,1970,Pixar Team,8.3,90,Mexico
1327,Pulp Fiction (1327),Thriller,1995,Steven Spielberg,6.7,104,Japan
1328,The Lion King (1328),Fantasy,1981,Martin Scorsese,7.9,152,UK
1329,Casino (1329),Action,1998,Martin Scorsese,7.7,93,Mexico
1330,Frozen (1330),Drama,1971,Francis Ford Coppola,9.2,166,Germany
1331,Titanic (1331),Sci-Fi,2013,James Cameron,7.9,156,France
1332,Gladiator (1332),Fantasy,2002,Ridley Scott,9.2,151,South Korea
1333,Spirited Away (1333),Action,2018,Hayao Miyazaki,7.7,110,USA
1334,Pan's Labyrinth (1334),Animation,2022,David Fincher,8.1,136,France
1335,The Social Network (1335),Action,1973,Alfonso Cuaron,7.4,92,Italy
1336,Inception (1336),Sci-Fi,1987,Anthony Russo,8.6,141,UK
1337,Toy Story (1337),Romance,1995,Guillermo del Toro,9.5,99,Mexico
1338,Oppenheimer (1338),Drama,1992,Hayao Miyazaki,7.0,95,Japan
1339,Avatar (1339),Romance,2019,Martin Scorsese,9.4,178,Mexico
1340,Oldboy (1340),Romance,2004,Quentin Tarantino,8.3,168,France
1341,The Irishman (1341),Animation,2022,Steven Spielberg,7.3,93,Italy
1342,WALL-E (1342),Thriller,2001,Steven Spielberg,7.8,160,UK
1343,Parasite (1343),Crime,2018,Steven Spielberg,6.5,195,Germany
1344,Toy Story (1344),Sci-Fi,1997,Francis Ford Coppola,7.7,104,Italy
1345,The Matrix (1345),Crime,1996,Steven Spielberg,7.1,104,USA
1346,Amelie (1346),Animation,1998,Bong Joon-ho,7.1,126,Germany
1347,Pan's Labyrinth (1347),Animation,1991,Quentin Tarantino,9.1,155,France
1348,Tenet (1348),Action,2013,Quentin Tarantino,8.8,182,USA
1349,Amelie (1349),Thriller,2010,Francis Ford Coppola,9.0,164,Germany
1350,The Hateful Eight (1350),Animation,2016,Bong Joon-ho,7.6,154,USA
1351,The Lion King (1351),Animation,1991,David Fincher,8.3,166,Italy
1352,The Lion King (1352),Romance,1988,Francis Ford Coppola,6.9,182,Germany
1353,The Lion King (1353),Animation,2001,Makoto Shinkai,6.7,112,USA
1354,Coco (1354),Crime,2016,Quentin Tarantino,7.4,181,UK
1355,Life Is Beautiful (1355),Crime,2023,Bong Joon-ho,9.1,192,Germany
1356,Interstellar (1356),Action,1987,Quentin Tarantino,9.1,130,Mexico
1357,The Hateful Eight (1357),Animation,1994,James Cameron,6.9,163,USA
1358,Gravity (1358),Animation,1989,Quentin Tarantino,8.7,194,Italy
1359,Fight Club (1359),Sci-Fi,2005,James Cameron,8.3,96,USA
1360,Amelie (1360),Thriller,2004,Makoto Shinkai,9.0,95,South Korea
1361,Pan's Labyrinth (1361),Action,1992,Hayao Miyazaki,9.3,138,South Korea
1362,Coco (1362),Romance,1985,Francis Ford Coppola,7.2,186,Mexico
1363,Se7en (1363),Action,1985,Makoto Shinkai,6.8,149,Japan
1364,Kill Bill: Vol. 1 (1364),Fantasy,1983,Ridley Scott,6.8,117,Germany
1365,Gravity (1365),Crime,2018,Guillermo del Toro,8.5,144,Germany
1366,Life Is Beautiful (1366),Sci-Fi,2016,Makoto Shinkai,7.0,157,Mexico
1367,Frozen (1367),Drama,1997,Guillermo del Toro,7.1,165,France
1368,Gladiator (1368),Sci-Fi,1984,Anthony Russo,8.9,112,UK
1369,Interstellar (1369),Crime,1993,Hayao Miyazaki,6.8,161,France
1370,Up (1370),Romance,1977,David Fincher,8.4,182,Mexico
1371,Ratatouille (1371),Sci-Fi,1996,Francis Ford Coppola,8.7,179,Japan
1372,Roma (1372),Action,1997,James Cameron,9.4,93,Mexico
1373,Heat (1373),Romance,2000,Alfonso Cuaron,9.1,139,USA
1374,The Departed (1374),Thriller,2015,Anthony Russo,8.2,105,France
1375,The Departed (1375),Drama,2023,Christopher Nolan,9.3,189,UK
1376,Toy Story (1376),Drama,2006,Makoto Shinkai,6.7,96,USA
1377,Django Unchained (1377),Drama,1978,Francis Ford Coppola,8.6,133,Japan
1378,Roma (1378),Fantasy,1971,James Cameron,8.4,194,Germany
1379,Oldboy (1379),Action,2016,Quentin Tarantino,8.7,131,France
1380,Interstellar (1380),Sci-Fi,2007,Martin Scorsese,7.4,101,South Korea
1381,The Silence of the Lambs (1381),Drama,2012,Martin Scorsese,6.8,189,Mexico
1382,Memento (1382),Animation,1992,Guillermo del Toro,7.5,121,Japan
1383,The Departed (1383),Animation,1993,Bong Joon-ho,6.5,109,South Korea
1384,Goodfellas (1384),Action,1981,Francis Ford Coppola,8.9,142,Italy
1385,Kill Bill: Vol. 1 (1385),Drama,2012,Martin Scorsese,8.6,92,Japan
1386,Roma (1386),Fantasy,1987,Guillermo del Toro,8.6,112,Italy
1387,Se7en (1387),Romance,1994,James Cameron,8.9,121,Italy
1388,WALL-E (1388),Romance,1975,Quentin Tarantino,7.8,101,France
1389,Spirited Away (1389),Fantasy,1990,Hayao Miyazaki,7.7,126,Germany
1390,Your Name (1390),Drama,2001,Anthony Russo,7.1,151,USA
1391,Avatar (1391),Drama,1987,David Fincher,8.1,181,USA
1392,Goodfellas (1392),Romance,2002,Makoto Shinkai,7.2,135,Germany
1393,Inside Out (1393),Drama,1997,Steven Spielberg,7.1,119,USA
1394,Gladiator (1394),Action,2020,Martin Scorsese,8.8,125,UK
1395,Frozen (1395),Fantasy,1981,Alfonso Cuaron,8.4,98,Mexico
1396,Oldboy (1396),Thriller,2001,Hayao Miyazaki,8.5,118,Japan
1397,Tenet (1397),Fantasy,1972,Martin Scorsese,7.9,103,USA
1398,Up (1398),Drama,1995,Christopher Nolan,7.4,163,USA
1399,Interstellar (1399),Fantasy,1992,Quentin Tarantino,7.2,184,South Korea
1400,Parasite (1400),Fantasy,2007,James Cameron,8.0,170,UK
1401,Heat (1401),Romance,2015,Bong Joon-ho,7.3,91,USA
1402,Casino (1402),Crime,1984,Alfonso Cuaron,7.9,184,Mexico
1403,Parasite (1403),Action,1983,David Fincher,7.1,128,UK
1404,Fight Club (1404),Animation,1984,James Cameron,9.5,137,Japan
1405,Kill Bill: Vol. 1 (1405),Drama,1975,Martin Scorsese,8.2,153,Italy
1406,Titanic (1406),Drama,2000,Pixar Team,8.0,96,Germany
1407,The Lion King (1407),Action,2009,James Cameron,6.6,138,UK
1408,The Godfather (1408),Fantasy,1986,Steven Spielberg,8.9,195,Germany
1409,Your Name (1409),Animation,2011,Bong Joon-ho,8.6,195,Japan
1410,Fight Club (1410),Sci-Fi,2017,Martin Scorsese,8.0,150,Germany
1411,The Godfather (1411),Fantasy,2019,Steven Spielberg,7.1,152,South Korea
1412,Roma (1412),Sci-Fi,1973,Martin Scorsese,7.1,196,Mexico
1413,Inception (1413),Action,2018,Guillermo del Toro,6.6,179,Germany
1414,WALL-E (1414),Animation,1982,Christopher Nolan,7.6,139,UK
1415,Cinema Paradiso (1415),Drama,2006,Hayao Miyazaki,6.8,98,Germany
1416,Children of Men (1416),Fantasy,1972,Anthony Russo,8.1,167,Japan
1417,Toy Story (1417),Crime,1977,Alfonso Cuaron,9.1,101,France
1418,Gravity (1418),Romance,1994,Pixar Team,9.3,103,USA
1419,The Dark Knight (1419),Fantasy,2003,Christopher Nolan,8.3,98,France
1420,Your Name (1420),Drama,1971,Pixar Team,7.8,136,South Korea
1421,Memento (1421),Animation,1990,Francis Ford Coppola,8.8,109,Italy
1422,Your Name (1422),Sci-Fi,2016,Alfonso Cuaron,9.3,178,Italy
1423,Heat (1423),Romance,1978,Steven Spielberg,8.7,197,Japan
1424,The Social Network (1424),Sci-Fi,2004,Guillermo del Toro,8.1,134,USA
1425,Ratatouille (1425),Crime,2020,Alfonso Cuaron,7.4,187,UK
1426,The Shawshank Redemption (1426),Romance,1995,Bong Joon-ho,7.6,163,Mexico
1427,Finding Nemo (1427),Thriller,1991,Quentin Tarantino,9.2,167,Mexico
1428,Tenet (1428),Thriller,1972,Anthony Russo,9.4,119,South Korea
1429,Children of Men (1429),Drama,2005,Hayao Miyazaki,8.2,175,Italy
1430,Kill Bill: Vol. 1 (1430),Drama,2004,David Fincher,7.7,141,South Korea
1431,Ratatouille (1431),Sci-Fi,1989,Christopher Nolan,7.2,139,Mexico
1432,Finding Nemo (1432),Sci-Fi,2018,Bong Joon-ho,6.6,92,Germany
1433,The Hateful Eight (1433),Thriller,1993,Steven Spielberg,7.3,122,Mexico
1434,Frozen (1434),Crime,1984,Anthony Russo,6.6,164,Italy
1435,Interstellar (1435),Thriller,1985,James Cameron,8.5,178,UK
1436,WALL-E (1436),Action,1971,James Cameron,9.0,121,Mexico
1437,Life Is Beautiful (1437),Action,1990,Bong Joon-ho,8.6,187,USA
1438,Spirited Away (1438),Thriller,1999,Quentin Tarantino,7.6,138,UK
1439,Avengers: Endgame (1439),Thriller,2016,James Cameron,9.2,151,South Korea
1440,Interstellar (1440),Sci-Fi,1998,James Cameron,8.2,132,Mexico
1441,Kill Bill: Vol. 1 (1441),Sci-Fi,1995,Guillermo del Toro,7.0,163,Germany
1442,The Irishman (1442),Drama,1992,Bong Joon-ho,8.7,99,Germany
1443,Frozen (1443),Drama,2020,Hayao Miyazaki,7.1,106,France
1444,The Departed (1444),Fantasy,1992,David Fincher,8.1,152,Italy
1445,Your Name (1445),Action,2002,Bong Joon-ho,9.4,149,Italy
1446,Inside Out (1446),Animation,2017,Makoto Shinkai,6.9,161,Mexico
1447,Oppenheimer (1447),Action,1987,Hayao Miyazaki,6.8,197,UK
1448,Parasite (1448),Romance,1982,Guillermo del Toro,6.6,128,Japan
1449,Kill Bill: Vol. 1 (1449),Action,1981,Francis Ford Coppola,9.4,177,Japan
1450,Oldboy (1450),Action,1987,Ridley Scott,6.6,94,Italy
1451,Children of Men (1451),Fantasy,1994,Martin Scorsese,8.7,188,Japan
1452,The Departed (1452),Thriller,1984,Steven Spielberg,7.5,97,France
1453,Inside Out (1453),Sci-Fi,1977,Hayao Miyazaki,6.6,193,Japan
1454,The Silence of the Lambs (1454),Action,2001,Hayao Miyazaki,9.1,187,Italy
1455,Coco (1455),Sci-Fi,1988,Quentin Tarantino,9.2,155,USA
1456,The Lion King (1456),Animation,2019,Alfonso Cuaron,8.6,120,South Korea
1457,Pan's Labyrinth (1457),Action,1970,Bong Joon-ho,8.7,111,South Korea
1458,Pan's Labyrinth (1458),Romance,2011,Ridley Scott,7.1,184,UK
1459,Pan's Labyrinth (1459),Animation,2014,Ridley Scott,8.1,133,Italy
1460,Ratatouille (1460),Animation,1970,Quentin Tarantino,6.9,95,Mexico
1461,"Monsters, Inc. (1461)",Action,2003,Ridley Scott,7.4,165,Japan
1462,Spirited Away (1462),Drama,2004,Quentin Tarantino,9.3,176,Mexico
1463,Tenet (1463),Animation,2007,Quentin Tarantino,8.0,93,France
1464,Inside Out (1464),Action,2010,Hayao Miyazaki,8.1,99,South Korea
1465,Titanic (1465),Animation,1991,Hayao Miyazaki,7.0,105,Japan
1466,The Silence of the Lambs (1466),Sci-Fi,2000,James Cameron,9.2,132,Japan
1467,Fight Club (1467),Romance,2000,Christopher Nolan,6.6,145,France
1468,The Prestige (1468),Sci-Fi,1982,Francis Ford Coppola,8.2,140,Italy
1469,The Departed (1469),Fantasy,2000,Steven Spielberg,7.0,121,Italy
1470,Pan's Labyrinth (1470),Drama,1981,Guillermo del Toro,7.2,94,South Korea
1471,Ratatouille (1471),Fantasy,1996,Guillermo del Toro,8.2,139,France
1472,Pulp Fiction (1472),Drama,1992,Quentin Tarantino,6.7,161,France
