snapshot_id,book_id,year,market,channel,units_sold_thousands
38889,88,2006,US,Retail,72
38890,66,2006,US,Online,41
38891,63,2011,LATAM,Retail,79
38892,3,2010,EU,Online,104
38893,21,2019,EU,Retail,75
38894,61,1995,LATAM,Retail,31
38895,28,2017,US,Online,95
38896,51,2016,LATAM,Online,25
38897,56,2016,UK,Retail,71
38898,8,1994,LATAM,Online,162
38899,39,2020,LATAM,Retail,58
38900,58,1985,EU,Retail,38
38901,19,1966,US,Retail,16
38902,90,2021,UK,Retail,15
38903,63,2007,UK,Retail,91
38904,64,2020,LATAM,Online,62
38905,72,2015,US,Retail,25
38906,27,2013,US,Retail,77
38907,53,1953,LATAM,Retail,51
38908,90,1982,APAC,Retail,17
38909,59,1969,EU,Online,45
38910,96,2022,APAC,Retail,13
38911,37,2005,US,Retail,56
38912,64,2005,APAC,Retail,155
38913,11,2004,EU,Online,47
38914,46,2015,LATAM,Online,49
38915,18,2011,US,Online,76
38916,81,1990,LATAM,Online,40
38917,32,2002,APAC,Retail,80
38918,76,1963,APAC,Online,43
38919,53,1998,US,Retail,31
38920,12,2013,UK,Online,107
38921,19,1978,APAC,Retail,31
38922,40,2024,APAC,Online,48
38923,56,2020,LATAM,Retail,60
38924,71,2011,LATAM,Retail,34
38925,48,1980,EU,Online,41
38926,34,2022,UK,Online,48
38927,67,2012,APAC,Retail,76
38928,89,2019,APAC,Online,18
38929,32,2018,UK,Retail,48
38930,7,1998,UK,Retail,58
38931,27,2016,LATAM,Retail,52
38932,48,1987,EU,Online,45
38933,66,2013,UK,Retail,38
38934,100,2021,US,Retail,51
38935,65,1998,US,Retail,115
38936,10,1966,UK,Retail,138
38937,73,2024,EU,Online,42
38938,35,2023,LATAM,Retail,44
38939,98,1997,US,Online,38
38940,17,2022,APAC,Online,95
38941,82,1983,US,Online,15
38942,85,1988,UK,Online,19
38943,18,2015,LATAM,Retail,89
38944,36,1982,UK,Retail,34
38945,1,1959,APAC,Online,100
38946,51,2016,UK,Retail,61
38947,48,2001,US,Online,28
38948,99,2021,APAC,Online,42
38949,91,1961,APAC,Retail,34
38950,2,1951,UK,Retail,64
38951,57,1965,US,Online,39
38952,93,2023,UK,Online,20
38953,33,2011,EU,Online,61
38954,16,2011,APAC,Online,62
38955,45,2019,LATAM,Online,25
38956,23,2020,UK,Online,64
38957,34,2004,UK,Online,21
38958,66,2007,APAC,Online,47
38959,17,2024,LATAM,Online,95
38960,15,2020,UK,Retail,103
38961,14,2006,LATAM,Retail,161
38962,5,2004,US,Retail,125
38963,22,1970,US,Retail,39
38964,17,2007,UK,Retail,54
38965,60,1954,EU,Online,40
38966,2,1957,EU,Online,133
38967,73,2020,UK,Retail,45
38968,10,1954,EU,Online,108
38969,70,2017,US,Online,27
38970,90,1992,UK,Retail,16
38971,79,1981,APAC,Online,31
38972,23,2012,US,Online,69
38973,65,1991,US,Retail,88
38974,45,2018,UK,Retail,44
38975,60,1987,EU,Retail,39
38976,22,2009,UK,Online,57
38977,55,2016,LATAM,Retail,54
38978,87,1994,LATAM,Online,50
38979,94,2013,EU,Retail,19
38980,26,2010,APAC,Online,66
38981,43,2023,UK,Retail,84
38982,40,2012,US,Retail,41
38983,86,2003,EU,Retail,15
38984,67,2017,US,Retail,54
38985,35,2006,EU,Online,20
38986,11,2014,EU,Retail,125
38987,51,2008,UK,Retail,56
38988,92,2016,LATAM,Retail,30
38989,100,2013,APAC,Retail,76
38990,21,1970,APAC,Retail,63
38991,7,1978,EU,Retail,103
38992,81,1993,UK,Retail,48
38993,62,1987,UK,Online,93
38994,40,2007,LATAM,Retail,42
38995,97,1994,UK,Retail,99
38996,33,2022,UK,Online,53
38997,73,2009,LATAM,Retail,48
38998,30,2017,US,Retail,74
38999,3,2000,UK,Retail,69
39000,96,1998,LATAM,Online,19
39001,61,2022,APAC,Online,24
39002,43,1953,LATAM,Retail,58
39003,86,1972,LATAM,Retail,17
39004,81,1978,UK,Retail,44
39005,44,2021,APAC,Retail,79
39006,100,2018,LATAM,Retail,52
39007,18,2012,US,Retail,66
39008,66,2002,LATAM,Retail,39
39009,16,2005,LATAM,Retail,117
39010,64,1972,US,Online,44
39011,97,2016,APAC,Online,106
39012,7,2009,LATAM,Online,80
39013,91,2009,UK,Online,45
39014,8,2004,LATAM,Retail,93
39015,17,2005,EU,Online,120
39016,40,2024,LATAM,Retail,27
39017,35,2022,LATAM,Online,47
39018,62,1994,UK,Retail,95
39019,39,1993,LATAM,Retail,44
39020,43,1999,US,Online,39
39021,83,2017,UK,Online,22
39022,89,1959,APAC,Online,14
39023,7,2017,US,Online,145
39024,77,2019,UK,Retail,26
39025,10,2021,EU,Retail,79
39026,6,1975,LATAM,Online,91
39027,56,2022,EU,Online,101
39028,14,2011,LATAM,Online,77
39029,75,2019,LATAM,Online,21
39030,84,2003,APAC,Online,56
39031,36,2013,LATAM,Retail,36
39032,80,1978,EU,Retail,34
39033,51,1997,APAC,Retail,39
39034,32,1994,APAC,Online,45
39035,9,1987,LATAM,Retail,130
39036,37,1977,UK,Retail,62
39037,59,1979,UK,Retail,27
39038,98,2018,EU,Online,33
39039,34,2011,APAC,Online,32
39040,99,2022,APAC,Online,51
39041,54,2008,UK,Retail,41
39042,52,2022,US,Retail,63
39043,17,2009,LATAM,Retail,143
39044,43,1964,EU,Retail,67
39045,5,2017,UK,Online,81
39046,26,2023,US,Online,88
39047,10,1984,US,Retail,118
39048,38,2001,US,Online,41
39049,45,2018,UK,Retail,46
39050,25,2009,UK,Retail,83
39051,9,1981,EU,Retail,65
39052,26,2010,APAC,Online,65
39053,91,2015,LATAM,Online,25
39054,30,2017,US,Online,59
39055,88,2001,EU,Online,93
39056,94,2018,EU,Online,25
39057,49,1991,EU,Online,41
39058,5,2011,UK,Online,108
39059,61,1989,EU,Retail,20
39060,99,1998,EU,Online,52
39061,22,2004,APAC,Retail,62
39062,25,2009,US,Online,46
39063,26,2015,LATAM,Online,31
39064,14,2022,EU,Retail,149
39065,26,2010,EU,Retail,36
39066,6,1979,EU,Retail,59
39067,38,1981,APAC,Online,41
39068,94,2012,EU,Online,15
39069,69,2022,APAC,Retail,23
39070,61,2019,EU,Retail,29
39071,16,2015,APAC,Retail,111
39072,81,1995,LATAM,Retail,23
39073,20,1980,LATAM,Retail,34
39074,74,2017,UK,Online,31
39075,46,2009,APAC,Retail,29
39076,93,2012,LATAM,Retail,36
39077,78,1990,APAC,Online,55
39078,39,2010,UK,Retail,19
39079,35,2021,UK,Online,21
39080,2,2007,US,Retail,83
39081,75,2024,APAC,Retail,22
39082,45,2023,US,Retail,42
39083,45,2022,EU,Online,26
39084,95,2003,UK,Retail,20
39085,41,2017,UK,Retail,46
39086,26,2018,UK,Retail,51
39087,54,1971,UK,Retail,34
39088,98,2002,UK,Online,33
39089,4,1957,EU,Retail,44
39090,28,2015,US,Online,52
39091,11,2009,EU,Online,108
39092,20,1973,US,Online,87
39093,61,2021,UK,Online,11
39094,94,2015,APAC,Retail,28
39095,65,2004,EU,Online,61
39096,31,1993,EU,Online,64
39097,25,2022,LATAM,Online,49
39098,64,2018,UK,Retail,100
39099,52,1992,UK,Online,31
39100,76,1972,EU,Retail,26
39101,52,2011,US,Retail,40
39102,87,1979,APAC,Online,27
39103,18,2013,EU,Retail,94
39104,26,2019,US,Online,92
39105,57,2019,EU,Online,49
39106,36,2019,EU,Online,31
39107,82,1985,US,Retail,55
39108,72,2013,LATAM,Retail,26
39109,49,1985,LATAM,Retail,47
39110,92,1976,US,Online,54
39111,98,1998,LATAM,Retail,21
39112,65,2024,US,Retail,107
39113,79,1961,LATAM,Retail,21
39114,22,1974,APAC,Online,74
39115,65,1955,US,Online,72
39116,24,2013,LATAM,Retail,92
39117,66,1999,LATAM,Retail,41
39118,10,2023,EU,Retail,69
39119,22,1976,APAC,Retail,55
39120,81,1989,EU,Online,43
39121,57,2013,US,Retail,35
39122,47,2021,APAC,Retail,42
39123,72,2018,LATAM,Retail,15
39124,19,2000,LATAM,Online,67
39125,55,2016,US,Online,21
39126,10,1964,EU,Online,110
39127,21,1977,UK,Online,52
39128,71,2013,LATAM,Retail,15
39129,65,1954,APAC,Retail,80
39130,29,2013,UK,Online,53
39131,52,2006,LATAM,Retail,38
39132,54,2012,APAC,Online,50
39133,34,2008,LATAM,Online,22
39134,5,2000,APAC,Online,121
39135,70,2001,EU,Retail,37
39136,88,2020,EU,Online,82
39137,53,1973,UK,Online,39
39138,31,2013,UK,Retail,55
39139,68,2024,LATAM,Retail,28
39140,15,2000,EU,Online,81
39141,9,1972,US,Online,26
39142,20,2019,US,Retail,58
39143,58,2000,LATAM,Retail,54
39144,63,2005,EU,Retail,144
39145,4,1956,UK,Online,72
39146,90,1985,APAC,Retail,18
39147,50,2020,LATAM,Retail,51
39148,41,2015,LATAM,Online,68
39149,48,2024,US,Online,43
39150,83,2021,UK,Online,21
39151,28,2018,LATAM,Online,71
39152,80,2001,UK,Online,39
39153,27,2024,LATAM,Online,16
39154,20,1997,US,Retail,51
39155,26,2010,APAC,Online,29
39156,21,2000,EU,Online,62
39157,92,2005,LATAM,Online,46
39158,75,2022,APAC,Retail,34
39159,88,2022,EU,Retail,66
39160,72,2000,EU,Retail,29
39161,61,1981,APAC,Retail,19
39162,11,2018,EU,Retail,79
39163,39,2003,UK,Retail,39
39164,87,1999,US,Online,38
39165,19,2014,EU,Online,48
39166,100,2021,US,Retail,28
39167,21,2018,US,Retail,66
39168,71,2014,EU,Online,18
39169,63,2017,UK,Retail,135
39170,15,2005,UK,Retail,125
39171,71,2012,US,Online,29
39172,73,2004,UK,Retail,44
39173,70,2009,UK,Online,20
39174,83,2019,EU,Retail,16
39175,75,2020,UK,Retail,24
39176,61,2001,LATAM,Retail,24
39177,18,2020,EU,Online,69
39178,87,1996,APAC,Online,72
39179,70,2009,EU,Retail,19
39180,28,2017,UK,Online,42
39181,49,1985,EU,Online,50
39182,39,2003,APAC,Retail,47
39183,34,2012,US,Online,44
39184,7,1976,EU,Online,109
39185,56,1975,LATAM,Online,40
39186,67,2014,US,Online,57
39187,7,1980,US,Online,50
39188,50,2006,UK,Retail,34
39189,19,2014,UK,Retail,67
39190,87,2004,APAC,Online,33
39191,48,2011,EU,Retail,48
39192,70,2022,APAC,Retail,41
39193,20,1962,APAC,Online,42
39194,68,2020,LATAM,Retail,27
39195,49,2006,LATAM,Online,39
39196,43,1978,EU,Retail,71
39197,38,2009,US,Retail,33
39198,56,1965,US,Retail,62
39199,58,1974,UK,Online,79
39200,95,1983,EU,Retail,25
39201,65,2013,UK,Online,113
39202,74,2006,EU,Retail,42
39203,67,2018,UK,Retail,56
39204,8,2023,LATAM,Retail,84
39205,58,2018,EU,Online,61
39206,78,1997,LATAM,Retail,34
39207,43,1974,UK,Retail,52
39208,4,2018,APAC,Retail,92
39209,8,1979,EU,Online,78
39210,40,2018,EU,Online,40
39211,71,2013,LATAM,Retail,30
39212,22,1977,EU,Retail,61
39213,44,2022,US,Online,74
39214,57,2021,LATAM,Online,39
39215,81,1982,EU,Online,36
39216,97,1995,APAC,Retail,41
39217,30,2003,APAC,Online,23
39218,80,1965,EU,Retail,23
39219,19,1997,UK,Online,4
39220,23,2011,LATAM,Online,50
39221,17,2008,EU,Retail,42
39222,71,2011,LATAM,Online,27
39223,54,2005,EU,Retail,47
39224,16,2024,EU,Online,89
39225,53,1998,EU,Retail,35
39226,53,2021,EU,Online,42
39227,15,2015,EU,Retail,127
39228,69,2010,UK,Online,22
39229,71,2017,EU,Online,27
39230,4,1983,LATAM,Retail,99
39231,53,2008,US,Online,43
39232,96,2002,UK,Online,12
39233,72,2012,APAC,Retail,24
39234,70,1999,APAC,Online,28
39235,95,1969,APAC,Retail,20
39236,34,2010,US,Retail,26
39237,52,2004,UK,Retail,23
39238,22,1989,LATAM,Retail,62
39239,25,2019,APAC,Retail,55
39240,53,1955,US,Retail,31
39241,54,1982,EU,Retail,60
39242,27,2019,EU,Retail,46
39243,47,2012,APAC,Retail,41
39244,92,1974,UK,Online,40
39245,3,1999,APAC,Online,54
39246,9,2016,APAC,Online,141
39247,99,1985,APAC,Retail,33
39248,50,1967,US,Online,37
39249,30,2010,LATAM,Online,73
39250,16,2015,UK,Online,151
39251,40,2008,UK,Retail,34
39252,22,2008,EU,Retail,90
39253,66,2003,APAC,Retail,30
39254,57,1954,APAC,Retail,40
39255,46,2008,UK,Retail,30
39256,24,2022,US,Online,78
39257,80,2014,US,Online,38
39258,15,2004,US,Online,65
39259,14,2011,EU,Retail,110
39260,58,1967,UK,Retail,73
39261,21,1998,APAC,Online,39
39262,34,2004,US,Retail,43
39263,64,1969,US,Online,83
39264,25,2020,LATAM,Retail,83
39265,25,2016,APAC,Retail,95
39266,36,2008,EU,Online,31
39267,50,2000,LATAM,Retail,24
39268,68,2020,UK,Retail,23
39269,49,1980,UK,Online,32
39270,5,2023,LATAM,Retail,114
39271,21,1987,LATAM,Retail,81
39272,17,2009,LATAM,Online,107
39273,79,1971,LATAM,Online,30
39274,73,2021,UK,Online,50
39275,14,2024,EU,Online,89
39276,28,2023,LATAM,Online,40
39277,73,2015,US,Retail,54
39278,31,2004,UK,Retail,59
39279,23,2010,LATAM,Online,69
39280,9,1970,US,Retail,146
39281,96,2003,US,Retail,26
39282,64,1957,LATAM,Online,110
39283,37,2023,EU,Online,61
39284,4,1956,APAC,Online,78
39285,68,2011,LATAM,Online,18
39286,81,2006,EU,Online,43
39287,96,1980,US,Online,19
39288,18,2016,LATAM,Online,98
39289,9,1968,LATAM,Online,129
39290,68,2009,LATAM,Online,20
39291,56,1969,APAC,Retail,48
39292,84,1994,UK,Online,67
39293,50,2000,EU,Online,34
39294,85,1971,EU,Retail,10
39295,44,1986,US,Retail,62
39296,12,1996,APAC,Retail,118
39297,5,1997,EU,Retail,126
39298,87,2011,US,Retail,60
39299,89,2022,LATAM,Retail,21
39300,56,1967,LATAM,Retail,73
39301,64,1991,EU,Online,72
39302,76,1977,UK,Online,21
39303,32,1999,US,Online,26
39304,8,2001,EU,Online,68
39305,37,1977,APAC,Online,75
39306,10,1988,EU,Retail,89
39307,77,1996,EU,Online,25
39308,65,2009,LATAM,Retail,89
39309,87,2013,LATAM,Online,47
39310,79,1990,LATAM,Online,11
39311,1,1983,US,Retail,91
39312,71,2013,EU,Retail,27
39313,40,2010,LATAM,Online,43
39314,24,2024,EU,Retail,78
39315,23,2022,APAC,Retail,70
39316,21,1985,US,Online,38
39317,41,2014,US,Online,39
39318,40,2011,US,Retail,26
39319,3,1979,UK,Retail,126
39320,87,1987,US,Retail,50
39321,18,2011,UK,Online,105
39322,51,2015,LATAM,Retail,40
39323,32,2014,LATAM,Online,64
39324,70,2023,UK,Retail,25
39325,14,2002,US,Retail,111
39326,43,1961,UK,Online,38
39327,62,1983,UK,Retail,116
39328,67,2023,UK,Online,47
39329,97,1992,EU,Retail,74
39330,11,2007,EU,Retail,62
39331,73,2006,US,Retail,42
39332,39,1991,LATAM,Online,59
39333,7,1982,US,Online,97
39334,47,2001,UK,Retail,47
39335,29,2024,LATAM,Retail,81
39336,52,2010,EU,Online,37
39337,99,1987,UK,Retail,52
39338,52,1999,US,Online,40
39339,97,2003,APAC,Retail,54
39340,70,1999,APAC,Online,23
39341,92,2015,LATAM,Retail,46
39342,48,1990,UK,Retail,36
39343,27,2017,LATAM,Retail,68
39344,70,1996,APAC,Online,27
39345,93,2024,UK,Retail,20
39346,94,2007,UK,Retail,22
39347,23,2012,LATAM,Online,77
39348,15,2004,APAC,Retail,60
39349,65,1989,LATAM,Online,110
39350,97,2014,EU,Retail,53
39351,51,2012,APAC,Retail,23
39352,79,1994,APAC,Retail,18
39353,72,2000,UK,Retail,14
39354,51,2000,APAC,Retail,26
39355,85,2021,US,Online,14
39356,34,2010,US,Online,52
39357,70,2012,EU,Retail,28
39358,89,1995,APAC,Retail,11
39359,5,2023,EU,Online,95
39360,7,2005,UK,Online,120
39361,65,1992,EU,Online,67
39362,59,1956,UK,Retail,46
39363,52,1989,APAC,Online,47
39364,4,1969,APAC,Online,122
39365,78,1973,UK,Retail,35
39366,100,2024,US,Retail,78
39367,25,2019,LATAM,Online,22
39368,39,2012,LATAM,Retail,34
39369,19,1953,APAC,Online,82
39370,7,2022,US,Retail,140
39371,69,2015,UK,Retail,25
39372,51,1986,EU,Online,27
39373,19,1978,UK,Retail,69
39374,71,2023,UK,Online,18
39375,62,1977,LATAM,Online,122
39376,15,2008,UK,Online,103
39377,39,2007,UK,Online,54
39378,29,2017,UK,Online,60
39379,72,2006,US,Online,25
39380,47,1974,EU,Retail,59
39381,73,2001,UK,Retail,30
39382,51,2009,LATAM,Online,48
39383,64,1962,LATAM,Retail,116
39384,23,2022,EU,Retail,59
39385,100,2011,LATAM,Retail,79
39386,1,2012,US,Online,126
39387,59,1974,US,Retail,59
39388,47,1980,APAC,Retail,36
39389,59,2008,EU,Retail,34
39390,44,1977,EU,Online,60
39391,83,2020,EU,Retail,22
39392,39,1994,US,Online,58
39393,29,2022,APAC,Online,103
39394,66,2020,UK,Online,13
39395,25,2019,EU,Retail,70
39396,19,1952,APAC,Online,46
39397,100,2014,UK,Online,59
39398,48,1986,EU,Online,41
39399,6,1977,UK,Online,143
39400,45,2021,APAC,Retail,44
39401,82,2011,US,Retail,38
39402,35,2022,UK,Retail,20
39403,54,2015,APAC,Retail,42
39404,28,2015,APAC,Retail,87
39405,18,2008,EU,Retail,133
39406,56,1954,LATAM,Retail,40
39407,45,2020,US,Online,22
39408,97,2009,EU,Retail,93
39409,47,2019,EU,Retail,29
39410,86,1975,EU,Retail,26
39411,96,1997,EU,Online,6
39412,29,2019,EU,Retail,95
39413,39,2013,EU,Online,10
39414,72,1988,UK,Retail,25
39415,40,2019,APAC,Retail,25
39416,46,2003,UK,Online,73
39417,51,1982,UK,Online,47
39418,85,1977,APAC,Online,22
39419,52,1995,LATAM,Online,52
39420,13,2015,APAC,Retail,122
39421,98,1980,LATAM,Online,42
39422,6,1960,US,Online,89
39423,68,2011,LATAM,Online,9
39424,46,2003,US,Retail,43
39425,82,2016,APAC,Retail,34
39426,57,1997,US,Online,37
39427,61,1975,APAC,Retail,27
39428,51,1991,UK,Online,49
39429,37,1997,LATAM,Retail,61
39430,97,2019,EU,Online,49
39431,78,1967,EU,Online,38
39432,25,2020,US,Online,38
39433,35,2020,US,Retail,40
39434,31,2014,UK,Retail,78
39435,72,2010,UK,Retail,25
39436,22,2007,LATAM,Online,78
39437,88,2024,LATAM,Retail,54
39438,42,2005,UK,Online,17
39439,96,2008,US,Online,34
39440,10,1954,EU,Online,140
39441,70,2024,LATAM,Online,23
39442,5,2012,US,Retail,150
39443,21,1971,EU,Online,77
39444,39,2000,US,Online,47
39445,59,1964,APAC,Online,41
39446,100,2006,APAC,Online,88
39447,96,2008,UK,Retail,26
39448,19,2018,UK,Online,35
39449,49,2003,US,Online,17
39450,34,2013,US,Retail,47
39451,4,1989,UK,Online,115
39452,14,2017,US,Retail,92
39453,11,2008,APAC,Retail,97
39454,4,2015,APAC,Online,69
39455,71,2011,APAC,Online,30
39456,7,2018,LATAM,Online,83
39457,67,2016,LATAM,Online,36
39458,15,2008,UK,Online,115
39459,65,2012,UK,Online,106
39460,34,2017,APAC,Online,68
39461,81,1985,LATAM,Online,51
39462,84,1989,LATAM,Online,42
39463,50,1974,UK,Online,55
39464,38,1986,APAC,Online,44
39465,36,2000,US,Retail,39
39466,22,1986,EU,Online,55
39467,78,2022,EU,Online,38
39468,22,2023,LATAM,Retail,39
39469,88,2004,APAC,Retail,31
39470,57,1951,APAC,Retail,47
39471,58,1970,APAC,Retail,57
39472,4,1968,US,Online,105
39473,23,2007,EU,Online,16
39474,89,1981,EU,Online,17
39475,8,1950,LATAM,Retail,123
39476,54,1980,APAC,Retail,32
39477,22,2014,EU,Retail,79
39478,3,1959,APAC,Online,118
39479,11,2017,LATAM,Retail,139
39480,38,1991,US,Online,21
39481,49,1987,US,Online,37
39482,19,1997,APAC,Online,72
39483,11,2017,EU,Retail,61
39484,59,2009,US,Retail,38
39485,55,2019,EU,Retail,57
39486,95,1981,EU,Retail,16
39487,78,1996,UK,Online,57
39488,38,2014,EU,Online,20
39489,98,2011,US,Online,57
39490,14,2015,APAC,Retail,123
39491,15,2016,US,Online,90
39492,66,1976,APAC,Retail,35
39493,69,2006,US,Retail,23
39494,53,1984,LATAM,Online,27
39495,53,1983,US,Retail,42
39496,50,2008,UK,Online,30
39497,8,1953,EU,Retail,134
39498,62,2007,UK,Retail,40
39499,45,2022,EU,Retail,21
39500,60,1963,US,Online,26
39501,71,2020,US,Retail,17
39502,93,2016,US,Retail,17
39503,51,2017,UK,Retail,32
39504,50,1986,APAC,Retail,33
39505,97,2003,APAC,Retail,41
39506,35,2023,EU,Retail,21
39507,3,1960,EU,Retail,138
39508,97,2001,EU,Online,64
39509,23,2023,APAC,Retail,36
39510,9,2007,UK,Online,48
39511,7,1976,US,Retail,54
39512,22,1994,APAC,Retail,57
39513,41,2014,UK,Retail,65
39514,11,2023,EU,Online,75
39515,22,1984,APAC,Online,43
39516,31,2004,UK,Retail,68
39517,9,2011,APAC,Online,39
39518,2,1956,UK,Online,101
39519,74,1955,US,Online,51
39520,81,1992,US,Online,53
39521,50,1995,UK,Retail,44
39522,24,2015,US,Retail,83
39523,70,2018,US,Retail,12
39524,32,1995,EU,Online,51
39525,55,1998,UK,Online,48
39526,76,1981,UK,Online,7
39527,74,2008,US,Online,15
39528,46,2013,UK,Online,52
39529,99,2019,EU,Online,56
39530,33,2021,US,Retail,41
39531,83,2015,US,Retail,17
39532,30,2007,EU,Retail,106
39533,36,1991,EU,Online,41
39534,30,2013,APAC,Online,47
39535,84,1974,LATAM,Retail,48
39536,65,1960,UK,Online,39
39537,13,2014,APAC,Retail,144
39538,42,1991,EU,Retail,26
39539,57,1998,US,Retail,55
39540,78,2010,UK,Online,70
39541,5,2022,EU,Online,109
39542,49,1995,US,Retail,37
39543,27,2020,LATAM,Online,72
39544,76,1990,APAC,Online,29
39545,12,2012,LATAM,Retail,90
39546,24,2011,LATAM,Online,63
39547,37,1981,APAC,Retail,77
39548,45,2019,US,Retail,20
39549,83,2024,EU,Online,29
39550,30,2004,UK,Retail,92
39551,35,2022,LATAM,Retail,12
39552,17,2020,APAC,Online,122
39553,51,2015,APAC,Retail,4
39554,71,2016,UK,Retail,20
39555,28,2016,EU,Retail,58
39556,3,2008,UK,Online,68
39557,97,2020,LATAM,Online,45
39558,62,2001,APAC,Online,67
39559,76,1995,EU,Retail,28
39560,35,2022,APAC,Retail,23
39561,69,2022,UK,Retail,14
39562,30,2015,LATAM,Retail,54
39563,66,1994,EU,Online,51
39564,84,1996,APAC,Retail,45
39565,47,1983,US,Retail,28
39566,68,2019,LATAM,Retail,34
39567,32,2018,EU,Retail,44
39568,92,2001,APAC,Online,39
39569,80,2015,UK,Retail,31
39570,78,1989,APAC,Retail,40
39571,86,1958,APAC,Online,20
39572,13,2021,LATAM,Online,80
39573,2,1992,APAC,Online,107
39574,12,1997,APAC,Retail,116
39575,30,2003,EU,Retail,50
39576,86,1951,EU,Online,10
39577,96,2021,LATAM,Online,27
39578,39,2001,APAC,Online,50
39579,92,1978,EU,Online,33
39580,33,2013,UK,Online,30
39581,85,1951,US,Online,8
39582,12,1992,EU,Online,131
39583,79,2002,EU,Retail,21
39584,14,2000,EU,Retail,86
39585,17,2005,EU,Retail,61
39586,10,1991,US,Retail,72
39587,33,2022,EU,Online,53
39588,75,2017,US,Online,26
39589,96,2004,UK,Online,13
39590,61,1962,US,Online,26
39591,9,2022,EU,Online,61
39592,3,1972,UK,Online,118
39593,70,2011,UK,Retail,26
39594,79,1986,US,Retail,23
39595,64,1966,US,Online,127
39596,42,1993,UK,Retail,18
39597,5,2003,APAC,Retail,55
39598,51,2004,US,Online,47
39599,49,2005,UK,Online,28
39600,26,2010,LATAM,Retail,56
39601,54,2021,LATAM,Retail,22
39602,9,1966,EU,Online,60
39603,86,1968,LATAM,Retail,19
39604,52,2010,EU,Retail,42
39605,28,2021,EU,Retail,59
39606,100,2013,APAC,Online,49
39607,36,2023,APAC,Online,29
39608,80,1971,APAC,Online,34
39609,56,1980,EU,Online,53
39610,32,1986,EU,Online,25
39611,24,2017,UK,Online,74
39612,34,2023,LATAM,Retail,28
39613,53,1995,EU,Online,48
39614,94,2007,UK,Online,18
39615,60,1964,US,Retail,22
39616,63,1964,APAC,Retail,90
39617,57,1969,UK,Online,29
39618,99,2008,UK,Retail,31
39619,10,2008,EU,Retail,94
39620,82,1980,EU,Online,33
39621,49,2011,UK,Retail,40
39622,10,1962,LATAM,Online,100
39623,52,1999,EU,Online,34
39624,57,1950,LATAM,Online,42
39625,31,2020,LATAM,Retail,53
39626,13,2003,US,Retail,136
39627,61,2017,UK,Online,28
39628,56,1983,UK,Retail,73
39629,57,1985,LATAM,Retail,57
39630,93,2016,APAC,Retail,38
39631,46,2020,EU,Retail,23
39632,44,2006,US,Retail,50
39633,93,2009,UK,Online,21
39634,42,2012,APAC,Retail,8
39635,13,2005,UK,Retail,140
39636,99,1984,US,Online,53
39637,39,1997,UK,Retail,39
39638,1,1979,EU,Online,84
39639,5,2009,LATAM,Retail,59
39640,82,2013,EU,Retail,36
39641,17,2007,LATAM,Retail,152
39642,72,2011,US,Online,16
39643,84,1989,LATAM,Retail,38
39644,23,2024,LATAM,Online,26
39645,8,2000,UK,Retail,117
39646,1,2009,US,Online,72
39647,68,2018,EU,Retail,24
39648,63,1969,APAC,Retail,98
39649,32,1996,US,Retail,69
39650,14,2017,APAC,Online,108
39651,78,1986,LATAM,Retail,30
39652,4,1973,US,Retail,134
39653,64,1976,APAC,Online,123
39654,36,1981,LATAM,Online,30
39655,24,2012,EU,Online,34
39656,63,2019,US,Online,80
39657,58,1978,UK,Online,57
39658,27,2024,UK,Online,77
39659,29,2013,LATAM,Retail,56
39660,43,1966,APAC,Online,88
39661,72,2009,US,Online,30
39662,72,2018,US,Retail,24
39663,62,1956,LATAM,Retail,83
39664,69,2002,UK,Retail,15
39665,39,2017,UK,Retail,50
39666,26,2020,US,Retail,43
39667,24,2010,US,Retail,73
39668,42,2000,EU,Online,20
39669,78,1988,LATAM,Online,42
39670,8,2013,UK,Retail,48
39671,97,2012,US,Online,55
39672,27,2021,US,Retail,95
39673,35,2007,LATAM,Online,44
39674,80,1963,APAC,Retail,38
39675,61,1992,UK,Online,25
39676,39,2000,LATAM,Retail,53
39677,74,2022,APAC,Online,63
39678,99,2007,APAC,Retail,33
39679,27,2019,LATAM,Online,64
39680,95,1968,LATAM,Online,28
39681,70,2020,US,Retail,24
39682,38,2022,LATAM,Retail,47
39683,16,2017,APAC,Retail,135
39684,72,1993,US,Online,19
39685,88,2020,UK,Online,54
39686,77,1989,LATAM,Retail,21
39687,43,1977,EU,Retail,39
39688,18,2019,EU,Online,43
39689,2,1963,EU,Online,120
39690,11,2015,LATAM,Online,144
39691,67,2011,US,Retail,55
39692,59,1967,EU,Retail,32
39693,80,2022,LATAM,Online,35
39694,59,1970,LATAM,Online,39
39695,81,1989,APAC,Retail,45
39696,63,1995,APAC,Online,141
39697,56,1995,US,Online,39
39698,15,2012,LATAM,Online,127
39699,14,2024,LATAM,Online,126
39700,38,2019,UK,Online,52
39701,63,2000,US,Online,57
39702,87,1993,LATAM,Online,74
39703,86,1970,US,Retail,19
39704,54,2004,EU,Retail,37
39705,100,2011,APAC,Retail,89
39706,46,2022,US,Online,51
39707,34,2013,APAC,Online,40
39708,35,2009,UK,Retail,35
39709,61,1993,US,Retail,18
39710,88,2018,APAC,Retail,80
39711,66,2000,EU,Online,39
39712,95,1973,EU,Online,17
39713,97,1992,APAC,Online,75
39714,91,1988,US,Online,31
